ID Date gender age handiness kind user truth accurate
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon happy neutral 0
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon happy neutral 0
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon happy neutral 0
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right cartoon sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral sad 0
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy neutral 0
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy neutral 0
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral sad 0
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan happy happy 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan neutral neutral 1
»ÆÑÅ¾ê 2021-01-27 09:02:10.704430+00:00 female 18 right realMan sad sad 1
